Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Exceptional,,,10.0,June 2024,"June 5, 2024",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 19, 2024",Large Standard Cabin with Shared Bathroom,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 21, 2024",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 25, 2024",Standard Bungalow,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 26, 2024",Basic Triple Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 22, 2023",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 7, 2023",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2022,"December 30, 2022",Deluxe Lodge,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"October 24, 2022",Executive Studio,3,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2022,"August 26, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 28, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2021,"February 4, 2022",Basic Triple Room with Shared Bathroom,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"December 18, 2021",Executive Studio,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,August 2024,"August 18, 2024",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,August 2024,"August 7, 2024",Two-Bedroom Apartment,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,August 2024,"August 5, 2024",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,August 2024,"August 5, 2024",Studio,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,June 2024,"August 5, 2024",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"August 4, 2024",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,June 2024,"July 30, 2024",Standard Bungalow,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 29, 2024",Basic Triple Room with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,July 2024,"July 27, 2024",Basic Double Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"June 4, 2024",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"June 2, 2024",Standard Bungalow,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 30, 2024",Superior Double Room,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"April 8, 2024",Chalet,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 6, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 5, 2024",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 24, 2024",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 17, 2024",Standard Bungalow,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 15, 2024",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 11, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 11, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 7, 2024",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 6, 2024",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"March 5, 2024",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,March 2024,"March 2, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 26, 2024",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 24, 2024",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 21, 2024",Two-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 13, 2024",Chalet,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 11, 2024",Chalet,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 11, 2024",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"April 7, 2024",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 11, 2024",Executive Studio,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 28, 2024",Villa,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 12, 2024",Quadruple Room with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 28, 2024",Basic Double Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 26, 2024",Villa,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 23, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 22, 2024",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 22, 2024",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 19, 2024",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,May 2024,"May 16, 2024",Standard Bungalow,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"May 7, 2024",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"May 1, 2024",Deluxe Lodge,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 29, 2024",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 28, 2024",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 28, 2024",Two-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 27, 2024",Quadruple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Walking over for a soak in the hot pools every night was awesome,,,10.0,April 2024,"April 26, 2024",Deluxe Lodge,3,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 21, 2024",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 19, 2024",Quadruple Room with Shared Bathroom,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,April 2024,"April 14, 2024",Two-Bedroom Apartment,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 23, 2023",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2023,"April 19, 2023",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2023,"April 25, 2023",Family Room,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 30, 2023",Studio,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"November 22, 2022",Executive Studio,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 15, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2022,"November 10, 2022",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2022,"October 19, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 13, 2022",Quadruple Room with Shared Bathroom,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 8, 2022",Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,September 2022,"September 29, 2022",One-Bedroom Apartment,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,September 2022,"September 23, 2022",Chalet,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,August 2022,"August 31, 2022",Quadruple Room with Shared Bathroom,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2022,"August 18, 2022",Executive Studio,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"August 14, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,May 2022,"July 17, 2022",Villa,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"July 14, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2022,"July 3, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2022,"June 16, 2022",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2022,"June 14, 2022",Standard Bungalow,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 6, 2022",Executive Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"December 8, 2022",Studio Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 29, 2023",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"April 23, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 28, 2023",Quadruple Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 17, 2023",Standard Bungalow,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 22, 2023",Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"January 10, 2023",Family Room,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2022,"January 7, 2023",Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2023,"January 6, 2023",Executive Studio,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2023,"January 23, 2023",Standard Bungalow,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2022,"December 31, 2022",Villa,4,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2022,"January 23, 2023",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2023,"January 24, 2023",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2022,"December 31, 2022",Standard Bungalow,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"December 29, 2022",Villa,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 25, 2023",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 26, 2023",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 27, 2023",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2022,"January 27, 2023",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2023,"January 27, 2023",Studio,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2023,"January 28, 2023",Standard Bungalow,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 25, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"April 9, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2023,"June 6, 2023",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2021,"October 12, 2021",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2021,"October 7, 2021",Villa,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,September 2021,"September 30, 2021",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,August 2021,"September 11, 2021",Superior Double Room,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2023,"February 6, 2023",Chalet,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 27, 2022",Standard Bungalow,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"April 13, 2022",Villa,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"March 5, 2022",Standard Bungalow,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 14, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,August 2024,"August 6, 2024",Superior Double Room,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2024,"June 30, 2024",Basic Double Room with Shared Bathroom,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2024,"June 12, 2024",Large Standard Cabin with Shared Bathroom,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2024,"April 17, 2024",Large Standard Cabin with Shared Bathroom,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2024,"April 10, 2024",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2024,"April 1, 2024",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2024,"January 31, 2024",Studio,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2023,"December 21, 2023",Basic Double Room with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2023,"July 25, 2023",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2021,"October 8, 2021",Deluxe Lodge,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2021,"October 23, 2021",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 28, 2022",Studio,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2021,"October 28, 2021",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,March 2022,"March 13, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 28, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 16, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"February 14, 2022",Family Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 31, 2022",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 28, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 22, 2022",Deluxe Lodge,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 18, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 18, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 17, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 10, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 8, 2022",Deluxe Lodge,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2021,"January 2, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2021,"December 30, 2021",Chalet,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2021,"December 28, 2021",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2021,"November 6, 2021",Deluxe Lodge,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2021,"November 4, 2021",Villa,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2022,"December 23, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2022,"November 12, 2022",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2024,"April 21, 2024",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 17, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,December 2021,"January 27, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 26, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2022,"July 3, 2022",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,July 2022,"July 4, 2022",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 8, 2022",Standard Bungalow,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,July 2022,"July 10, 2022",Deluxe Lodge,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 26, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 25, 2022",Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"July 11, 2022",Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,July 2022,"July 11, 2022",Chalet,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,July 2022,"July 12, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2022,"January 25, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,June 2022,"July 12, 2022",Studio,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"July 14, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 14, 2022",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 29, 2022",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 31, 2022",Executive Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 29, 2022",Chalet,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"February 11, 2022",Standard Bungalow,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"June 20, 2022",Executive Studio,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 20, 2022",Deluxe Lodge,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2022,"February 18, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 23, 2022",Studio Chalet,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 16, 2022",One-Bedroom Apartment,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"February 12, 2022",Standard Bungalow,4,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 26, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
good overnight stay. good facilities.,,,8.0,June 2022,"June 28, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"February 9, 2022",Two-Bedroom Apartment,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"February 8, 2022",Standard Bungalow,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"February 8, 2022",Large Standard Cabin with Shared Bathroom,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 6, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 31, 2022",Deluxe Lodge,4,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,June 2022,"June 28, 2022",Standard Bungalow,3,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
